dt,Temperature (C),Turbidity (NTU),Dissolved Oxygen(g/ml),PH,Ammonia(g/ml),Nitrate(g/ml)
2021-06-22 09:30:00,24.73076923076923,100.0,9.828807692307691,8.350104807692308,0.38,148.76923076923077
2021-06-22 09:45:00,24.728365384615383,100.0,9.863096153846154,8.349450096153845,0.38,148.6153846153846
2021-06-22 10:00:00,24.72596153846154,100.0,9.897384615384615,8.348795384615384,0.38,148.46153846153845
2021-06-22 10:15:00,24.723557692307693,100.0,9.931673076923076,8.348140673076923,0.38,148.30769230769232
2021-06-22 10:30:00,24.721153846153847,100.0,9.965961538461539,8.34748596153846,0.38,148.15384615384616
2021-06-22 10:45:00,24.71875,100.0,10.00025,8.34683125,0.38,148.0
2021-06-22 11:00:00,24.716346153846153,100.0,10.03453846153846,8.346176538461538,0.38,147.84615384615384
2021-06-22 11:15:00,24.713942307692307,100.0,10.068826923076923,8.345521826923076,0.38,147.69230769230768
2021-06-22 11:30:00,24.71153846153846,100.0,10.103115384615384,8.344867115384615,0.38,147.53846153846155
2021-06-22 11:45:00,24.709134615384617,100.0,10.137403846153846,8.344212403846154,0.38,147.3846153846154
2021-06-22 12:00:00,24.70673076923077,100.0,10.171692307692307,8.343557692307693,0.38,147.23076923076923
2021-06-22 12:15:00,24.704326923076923,100.0,10.20598076923077,8.34290298076923,0.38,147.07692307692307
2021-06-22 12:30:00,24.701923076923077,100.0,10.240269230769231,8.342248269230769,0.38,146.92307692307693
2021-06-22 12:45:00,24.69951923076923,100.0,10.274557692307692,8.341593557692308,0.38,146.76923076923077
2021-06-22 13:00:00,24.697115384615383,100.0,10.308846153846154,8.340938846153845,0.38,146.6153846153846
2021-06-22 13:15:00,24.69471153846154,100.0,10.343134615384615,8.340284134615384,0.38,146.46153846153845
2021-06-22 13:30:00,24.692307692307693,100.0,10.377423076923076,8.339629423076923,0.38,146.30769230769232
2021-06-22 13:45:00,24.689903846153847,100.0,10.411711538461539,8.33897471153846,0.38,146.15384615384616
2021-06-22 14:00:00,24.6875,100.0,10.446,8.33832,0.38,146.0
2021-06-22 14:15:00,24.75,100.0,12.123999999999999,8.33378,0.38,141.0
2021-06-22 14:30:00,24.75,100.0,12.103,8.32924,0.38,139.0
2021-06-22 14:45:00,24.8125,100.0,12.264,8.32924,0.38,144.0
2021-06-22 15:00:00,24.875,100.0,11.917,8.32924,0.38,144.0
2021-06-22 15:15:00,24.875,100.0,11.866,8.33378,0.38,146.0
2021-06-22 15:30:00,24.9375,100.0,11.913,8.32697,0.38,145.0
2021-06-22 15:45:00,25.0625,100.0,11.485,8.3247,0.38,144.0
2021-06-22 16:00:00,25.0625,100.0,11.626000000000001,8.3247,0.38,148.5
2021-06-22 16:15:00,25.125,100.0,12.094,8.32016,0.38,149.0
2021-06-22 16:30:00,25.125,100.0,11.63,8.32924,0.38,145.0
2021-06-22 16:45:00,25.125,100.0,11.469,8.33378,0.38,144.0
2021-06-22 17:00:00,25.125,100.0,11.373,8.33378,0.38,144.0
2021-06-22 17:15:00,25.1875,100.0,11.109,8.33378,0.38,144.0
2021-06-22 17:30:00,25.1875,100.0,10.488,8.33605,0.38,144.0
2021-06-22 17:45:00,25.1875,100.0,10.548,8.33378,0.38,149.0
2021-06-22 18:00:00,25.1875,100.0,9.963999999999999,8.33378,0.38,149.0
2021-06-22 18:15:00,25.1875,100.0,9.948,8.33378,0.38,149.0
2021-06-22 18:30:00,25.1875,100.0,10.1,8.33378,0.38,147.0
2021-06-22 18:45:00,25.1875,100.0,10.468,8.33832,0.38,146.5
2021-06-22 19:00:00,25.1875,100.0,10.196,8.33832,0.38,157.0
2021-06-22 19:15:00,25.1875,100.0,10.288,8.33832,0.38,166.0
2021-06-22 19:30:00,25.1875,100.0,9.563,8.33832,0.38,167.0
2021-06-22 19:45:00,25.125,100.0,8.61,8.33832,0.38,162.0
2021-06-22 20:00:00,25.125,100.0,9.715,8.33832,0.38,163.0
2021-06-22 20:15:00,25.125,100.0,9.155000000000001,8.33378,0.38,162.0
2021-06-22 20:30:00,25.125,100.0,9.475,8.33832,0.38,163.0
2021-06-22 20:45:00,25.125,100.0,8.798,8.33378,0.38,155.0
2021-06-22 21:00:00,25.125,100.0,8.602,8.33378,0.38,158.0
2021-06-22 21:15:00,25.125,100.0,8.418,8.33378,0.38,159.0
2021-06-22 21:30:00,25.0625,100.0,8.306,8.33378,0.38,156.0
2021-06-22 21:45:00,25.0625,100.0,8.294,8.33378,0.38,155.0
2021-06-22 22:00:00,25.0625,100.0,8.077,8.33378,0.38,150.0
2021-06-22 22:15:00,25.0625,100.0,7.897,8.33378,0.38,150.0
2021-06-22 22:30:00,25.0625,100.0,7.721,8.33378,0.38,152.0
2021-06-22 22:45:00,25.0,100.0,7.953,8.33378,0.38,158.0
2021-06-22 23:00:00,25.0,100.0,7.396000000000001,8.32924,0.38,151.0
2021-06-22 23:15:00,25.0,100.0,7.489,8.32924,0.38,151.0
2021-06-22 23:30:00,25.0,100.0,6.965,8.32924,0.38,151.0
2021-06-22 23:45:00,24.9375,100.0,7.6105,8.32924,0.38,150.5
2021-06-23 00:00:00,24.9375,100.0,7.573,8.32924,0.38,150.0
2021-06-23 00:15:00,24.9375,100.0,7.429,8.33378,0.38,150.0
2021-06-23 00:30:00,24.9375,100.0,7.294,8.32924,0.38,150.0
2021-06-23 00:45:00,24.875,100.0,7.353,8.33378,0.38,149.0
2021-06-23 01:00:00,24.875,100.0,6.947,8.33378,0.38,146.0
2021-06-23 01:15:00,24.875,100.0,6.9385,8.33378,0.38,145.0
2021-06-23 01:30:00,24.8125,100.0,6.837,8.33378,0.38,145.0
2021-06-23 01:45:00,24.8125,100.0,6.432,8.33378,0.38,144.0
2021-06-23 02:00:00,24.8125,100.0,6.601,8.33378,0.38,144.0
2021-06-23 02:15:00,24.75,100.0,6.364,8.33832,0.38,144.0
2021-06-23 02:30:00,24.75,100.0,5.1805,8.34286,0.38,144.0
2021-06-23 02:45:00,24.75,100.0,6.58,8.34286,0.38,144.0
2021-06-23 03:00:00,24.6875,100.0,5.899,8.3474,0.38,145.0
2021-06-23 03:15:00,24.6875,100.0,5.772,8.3474,0.38,145.0
2021-06-23 03:30:00,24.6875,100.0,5.105,8.3474,0.38,145.0
2021-06-23 03:45:00,24.6875,100.0,5.0455000000000005,8.3474,0.38,144.0
2021-06-23 04:00:00,24.6875,100.0,5.172,8.3474,0.38,144.0
2021-06-23 04:15:00,24.625,100.0,4.276,8.3474,0.38,144.0
2021-06-23 04:30:00,24.625,100.0,4.1665,8.3474,0.38,145.0
2021-06-23 04:45:00,24.625,100.0,5.663,8.3474,0.38,145.0
2021-06-23 05:00:00,24.625,100.0,4.838,8.3474,0.38,144.5
2021-06-23 05:15:00,24.5625,100.0,4.851,8.3474,0.38,145.0
2021-06-23 05:30:00,24.5625,100.0,4.42,8.3474,0.38,145.0
2021-06-23 05:45:00,24.5625,100.0,6.736000000000001,8.3474,0.38,146.5
2021-06-23 06:00:00,24.5,100.0,5.434,8.345130000000001,0.38,148.0
2021-06-23 06:15:00,24.5,100.0,4.302,8.34286,0.38,149.0
2021-06-23 06:30:00,24.5,100.0,5.4,8.3474,0.38,150.0
2021-06-23 06:45:00,24.5,100.0,6.723,8.3474,0.38,150.0
2021-06-23 07:00:00,24.5,100.0,6.1145,8.345130000000001,0.38,160.0
2021-06-23 07:15:00,24.4375,100.0,6.398,8.34286,0.38,158.0
2021-06-23 07:30:00,24.4375,100.0,5.967,8.34286,0.38,159.0
2021-06-23 07:45:00,24.5,100.0,4.792,8.33832,0.38,163.0
2021-06-23 08:00:00,24.5,100.0,5.591,8.33832,0.38,163.0
2021-06-23 08:15:00,24.4375,100.0,5.561,8.33832,0.38,166.0
2021-06-23 08:30:00,24.4375,100.0,4.724,8.33832,0.38,163.0
2021-06-23 08:45:00,24.4375,100.0,4.133,8.33378,0.38,161.0
2021-06-23 09:00:00,24.4375,100.0,4.488,8.32924,0.38,150.0
2021-06-23 09:15:00,24.5,100.0,5.8945,8.32924,0.38,153.5
2021-06-23 09:30:00,24.5,100.0,4.5255,8.32924,0.38,158.5
2021-06-23 09:45:00,24.5,100.0,4.4495000000000005,8.32924,0.38,155.0
2021-06-23 10:00:00,24.5,100.0,5.899,8.32924,0.38,148.0
2021-06-23 10:15:00,24.5,100.0,6.415,8.32924,0.38,145.0
2021-06-23 10:30:00,24.5625,100.0,6.191000000000001,8.32924,0.38,145.5
2021-06-23 10:45:00,24.53125,100.0,5.713,8.32924,0.38,151.0
2021-06-23 11:00:00,24.5,100.0,4.775,8.33378,0.38,153.0
2021-06-23 11:15:00,24.5,100.0,5.6285,8.33378,0.38,158.0
2021-06-23 11:30:00,24.5,100.0,6.3515,8.331510000000002,0.38,157.0
2021-06-23 11:45:00,24.5,100.0,4.622999999999999,8.32924,0.38,159.0
2021-06-23 12:00:00,24.5,100.0,5.172,8.32924,0.38,160.0
2021-06-23 12:15:00,24.5,100.0,4.1115,8.32924,0.38,175.5
2021-06-23 12:30:00,24.5,100.0,5.260999999999999,8.33378,0.38,136.5
2021-06-23 12:45:00,24.4375,100.0,4.86,8.33832,0.38,135.0
2021-06-23 13:00:00,24.4375,100.0,3.609,8.33832,0.38,132.0
2021-06-23 13:15:00,24.375,100.0,4.792,8.33832,0.38,135.0
2021-06-23 13:30:00,24.375,100.0,6.178,8.3247,0.38,139.0
2021-06-23 13:45:00,24.375,100.0,6.6765,8.3247,0.38,144.0
2021-06-23 14:00:00,24.375,100.0,6.364,8.32016,0.38,147.0
2021-06-23 14:15:00,24.375,100.0,6.668,8.31562,0.38,141.0
2021-06-23 14:30:00,24.375,100.0,7.89,8.31335,0.38,139.0
2021-06-23 14:45:00,24.375,100.0,6.8205,8.31108,0.38,138.5
2021-06-23 15:00:00,24.375,100.0,7.767,8.31108,0.38,138.0
2021-06-23 15:15:00,24.375,100.0,7.649,8.31108,0.38,137.0
2021-06-23 15:30:00,24.40625,100.0,7.5855,8.30654,0.38,141.0
2021-06-23 15:45:00,24.4375,100.0,8.1645,8.30654,0.38,139.0
2021-06-23 16:00:00,24.375,100.0,7.099,8.302,0.38,139.0
2021-06-23 16:15:00,24.4375,100.0,7.7165,8.302,0.38,139.0
2021-06-23 16:30:00,24.4375,100.0,8.418,8.29292,0.38,137.0
2021-06-23 16:45:00,24.4375,100.0,7.649,8.302,0.38,137.0
2021-06-23 17:00:00,24.4375,100.0,7.252,8.29292,0.38,135.0
2021-06-23 17:15:00,24.4375,100.0,7.784,8.28838,0.38,133.0
2021-06-23 17:30:00,24.4375,100.0,7.433,8.29292,0.38,139.0
2021-06-23 17:45:00,24.4375,100.0,6.127,8.302,0.38,140.0
2021-06-23 18:00:00,24.4375,100.0,6.6135,8.29973,0.38,143.0
2021-06-23 18:15:00,24.4375,100.0,6.263,8.302,0.38,142.0
2021-06-23 18:30:00,24.4375,100.0,7.099,8.302,0.38,161.0
2021-06-23 18:45:00,24.375,100.0,8.477,8.302,0.38,160.0
2021-06-23 19:00:00,24.4375,100.0,10.1425,8.304269999999999,0.38,155.0
2021-06-23 19:15:00,24.375,100.0,10.4295,8.302,0.38,151.5
2021-06-23 19:30:00,24.375,100.0,7.6530000000000005,8.302,0.38,146.5
2021-06-23 19:45:00,24.375,100.0,9.567499999999999,8.302,0.38,145.0
2021-06-23 20:00:00,24.375,100.0,6.9895,8.302,0.38,146.5
2021-06-23 20:15:00,24.3125,100.0,6.900499999999999,8.302,0.38,150.0
2021-06-23 20:30:00,24.3125,100.0,6.943,8.302,0.38,144.5
2021-06-23 20:45:00,24.3125,100.0,6.685499999999999,8.29292,0.38,146.5
2021-06-23 21:00:00,24.3125,100.0,6.994,8.29292,0.38,146.0
2021-06-23 21:15:00,24.25,100.0,6.558,8.29292,0.38,144.0
2021-06-23 21:30:00,24.25,100.0,6.478,8.29292,0.38,143.0
2021-06-23 21:45:00,24.25,100.0,6.1485,8.29292,0.38,143.0
2021-06-23 22:00:00,24.25,100.0,6.195,8.29065,0.38,142.0
2021-06-23 22:15:00,24.1875,100.0,5.392,8.28838,0.38,141.0
2021-06-23 22:30:00,24.1875,100.0,4.834,8.29065,0.38,142.0
2021-06-23 22:45:00,24.1875,100.0,5.257,8.28384,0.38,142.0
2021-06-23 23:00:00,24.1875,100.0,4.488,8.28384,0.38,142.0
2021-06-23 23:15:00,24.125,100.0,4.551,8.28384,0.38,144.0
2021-06-23 23:30:00,24.125,100.0,4.682,8.28384,0.38,142.0
2021-06-23 23:45:00,24.125,100.0,4.783,8.28384,0.38,142.0
2021-06-24 00:00:00,24.125,100.0,4.766500000000001,8.28384,0.38,142.0
2021-06-24 00:15:00,24.0625,100.0,4.8385,8.27476,0.38,141.0
2021-06-24 00:30:00,24.0625,100.0,4.344,8.2793,0.38,142.0
2021-06-24 00:45:00,24.0625,100.0,4.5935,8.27476,0.38,140.0
2021-06-24 01:00:00,24.0625,100.0,4.843,8.27476,0.38,140.0
2021-06-24 01:15:00,24.0625,100.0,4.691,8.27022,0.38,142.0
2021-06-24 01:30:00,24.0,100.0,6.82,8.27022,0.38,141.0
2021-06-24 01:45:00,24.0,100.0,2.975,8.27022,0.38,138.0
2021-06-24 02:00:00,24.0,100.0,5.0875,8.27022,0.38,135.0
2021-06-24 02:15:00,24.0,100.0,3.311,8.27022,0.38,137.0
2021-06-24 02:30:00,23.9375,100.0,4.155,8.27022,0.38,138.0
2021-06-24 02:45:00,23.9375,100.0,3.5655,8.267955,0.38,139.0
2021-06-24 03:00:00,23.9375,100.0,5.896000000000001,8.26569,0.38,138.0
2021-06-24 03:15:00,23.9375,100.0,4.3025,8.27022,0.38,139.5
2021-06-24 03:30:00,23.875,100.0,3.829,8.26569,0.38,137.0
2021-06-24 03:45:00,23.875,100.0,4.472,8.26569,0.38,138.0
2021-06-24 04:00:00,23.875,100.0,2.749,8.26569,0.38,138.0
2021-06-24 04:15:00,23.875,100.0,4.16,8.26115,0.38,135.0
2021-06-24 04:30:00,23.8125,100.0,2.588,8.26569,0.38,135.0
2021-06-24 04:45:00,23.8125,100.0,4.293,8.26569,0.38,134.0
2021-06-24 05:00:00,23.8125,100.0,3.329,8.27022,0.38,131.0
2021-06-24 05:15:00,23.8125,100.0,2.9050000000000002,8.26569,0.38,134.0
2021-06-24 05:30:00,23.8125,100.0,3.7535,8.26569,0.38,135.0
2021-06-24 05:45:00,23.75,100.0,4.847,8.26115,0.38,135.0
2021-06-24 06:00:00,23.75,100.0,4.654999999999999,8.26569,0.38,136.0
2021-06-24 06:15:00,23.6875,100.0,5.391,8.26569,0.38,138.0
2021-06-24 06:30:00,23.6875,100.0,3.535,8.26569,0.38,143.0
2021-06-24 06:45:00,23.6875,100.0,5.3469999999999995,8.26342,0.38,145.0
2021-06-24 07:00:00,23.6875,100.0,5.213,8.26115,0.38,146.0
2021-06-24 07:15:00,23.6875,100.0,6.9495000000000005,8.26115,0.38,148.0
2021-06-24 07:30:00,23.625,100.0,15.372,8.26115,0.38,144.0
2021-06-24 07:45:00,23.6875,100.0,10.141,8.25661,0.38,145.0
2021-06-24 08:00:00,23.625,100.0,4.8870000000000005,8.26115,0.38,148.0
2021-06-24 08:15:00,23.6875,100.0,6.106,8.26115,0.38,147.0
2021-06-24 08:30:00,23.6875,100.0,6.382,8.25661,0.38,144.0
2021-06-24 08:45:00,23.6875,100.0,6.454000000000001,8.25207,0.38,143.0
2021-06-24 09:00:00,23.6875,100.0,4.8245000000000005,8.25207,0.38,138.5
2021-06-24 09:15:00,23.75,100.0,6.667999999999999,8.24753,0.38,136.5
2021-06-24 09:30:00,23.75,100.0,8.649999999999999,8.236180000000001,0.38,141.5
2021-06-24 09:45:00,23.75,100.0,9.5205,8.22029,0.38,138.5
2021-06-24 10:00:00,23.8125,100.0,10.114,8.21575,0.38,137.0
2021-06-24 10:15:00,23.875,100.0,14.961500000000001,8.19305,0.38,135.0
2021-06-24 10:30:00,23.9375,100.0,13.777,8.18851,0.38,137.0
2021-06-24 10:45:00,24.0625,100.0,14.022,8.18851,0.38,136.0
2021-06-24 11:00:00,24.125,100.0,14.301,8.20213,0.38,138.0
2021-06-24 11:15:00,24.125,100.0,15.032,8.19305,0.38,140.0
2021-06-24 11:30:00,24.1875,100.0,15.019,8.19759,0.38,142.0
2021-06-24 11:45:00,24.3125,100.0,16.5405,8.19759,0.38,142.0
2021-06-24 12:00:00,24.3125,100.0,16.883000000000003,8.19759,0.38,142.5
2021-06-24 12:15:00,24.375,100.0,15.813500000000001,8.20213,0.38,144.0
2021-06-24 12:30:00,24.4375,100.0,15.032,8.20213,0.38,145.5
2021-06-24 12:45:00,24.5,100.0,19.6,8.19305,0.38,146.0
2021-06-24 13:00:00,24.5625,100.0,16.7225,8.19759,0.38,139.0
2021-06-24 13:15:00,24.625,100.0,15.163,8.19759,0.38,138.0
2021-06-24 13:30:00,24.6875,100.0,15.678,8.19759,0.38,139.0
2021-06-24 13:45:00,24.6875,100.0,14.026,8.21121,0.38,138.5
2021-06-24 14:00:00,24.75,100.0,15.974,8.206669999999999,0.38,143.0
2021-06-24 14:15:00,24.8125,100.0,15.285,8.19759,0.38,143.0
2021-06-24 14:30:00,24.8125,100.0,14.453,8.20213,0.38,144.0
2021-06-24 14:45:00,24.8125,100.0,13.963,8.21121,0.38,144.0
2021-06-24 15:00:00,24.875,100.0,13.075,8.21121,0.38,144.0
2021-06-24 15:15:00,24.9375,100.0,14.7065,8.19759,0.38,144.0
2021-06-24 15:30:00,24.9375,100.0,13.312,8.20213,0.38,142.0
2021-06-24 15:45:00,25.0,100.0,14.241,8.20213,0.38,143.0
2021-06-24 16:00:00,25.0,100.0,13.692,8.20213,0.38,144.0
2021-06-24 16:15:00,25.0,100.0,13.296,8.20667,0.38,144.0
2021-06-24 16:30:00,25.0,100.0,14.1885,8.19759,0.38,144.0
2021-06-24 16:45:00,25.0625,100.0,11.6295,8.20213,0.38,144.0
2021-06-24 17:00:00,25.0625,100.0,11.95,8.20213,0.38,144.0
2021-06-24 17:15:00,25.0625,100.0,13.808,8.20213,0.38,144.0
2021-06-24 17:30:00,25.0625,100.0,11.469,8.20667,0.38,144.0
2021-06-24 17:45:00,25.125,100.0,11.109,8.20213,0.38,144.0
2021-06-24 18:00:00,25.125,100.0,11.085,8.199860000000001,0.38,145.0
2021-06-24 18:15:00,25.125,100.0,11.325,8.20213,0.38,146.0
2021-06-24 18:30:00,25.0625,100.0,10.0235,8.20213,0.38,151.0
2021-06-24 18:45:00,25.125,100.0,12.286,8.21121,0.38,150.0
2021-06-24 19:00:00,25.125,100.0,9.9435,8.21348,0.38,158.0
2021-06-24 19:15:00,25.125,100.0,12.463,8.21121,0.38,160.0
2021-06-24 19:30:00,25.0625,100.0,10.877,8.21121,0.38,165.0
2021-06-24 19:45:00,25.0625,100.0,9.939499999999999,8.21348,0.38,162.0
2021-06-24 20:00:00,25.0625,100.0,11.376999999999999,8.20667,0.38,153.0
2021-06-24 20:15:00,25.0625,100.0,9.7555,8.20213,0.38,157.0
2021-06-24 20:30:00,25.0625,100.0,10.58,8.20213,0.38,161.0
2021-06-24 20:45:00,25.0625,100.0,8.910499999999999,8.20213,0.38,163.0
2021-06-24 21:00:00,25.0625,100.0,11.497499999999999,8.2044,0.38,169.0
2021-06-24 21:15:00,25.0625,100.0,8.81,8.20213,0.38,176.0
2021-06-24 21:30:00,25.0,100.0,9.299,8.20213,106962.9453,189.0
2021-06-24 21:45:00,25.0,100.0,7.4965,8.20213,24970.38379,197.0
2021-06-24 22:00:00,25.0,100.0,9.675,8.20213,48437.01172,195.0
2021-06-24 22:15:00,25.0,100.0,13.912,8.20213,866940.9375,188.0
2021-06-24 22:30:00,25.0,100.0,9.01,8.20213,8756531.25,181.0
2021-06-24 22:45:00,25.0,100.0,8.9225,8.19759,0.38,175.5
2021-06-24 23:00:00,24.9375,100.0,9.042,8.19759,0.38,166.0
2021-06-24 23:15:00,24.9375,100.0,8.553,8.19759,0.38,164.0
2021-06-24 23:30:00,24.9375,100.0,7.167,8.19759,0.38,158.0
2021-06-24 23:45:00,24.9375,100.0,8.088,8.19759,0.38,159.0
2021-06-25 00:00:00,24.875,100.0,6.8035,8.195319999999999,0.38,154.5
2021-06-25 00:15:00,24.875,100.0,7.234999999999999,8.19759,0.38,149.0
2021-06-25 00:30:00,24.875,100.0,8.748,8.19305,0.38,146.0
2021-06-25 00:45:00,24.84375,100.0,7.2305,8.19305,0.38,145.0
2021-06-25 01:00:00,24.875,100.0,6.1530000000000005,8.18851,0.38,144.0
2021-06-25 01:15:00,24.875,100.0,5.941,8.19305,0.38,144.0
2021-06-25 01:30:00,24.8125,100.0,6.22,8.19305,0.38,144.0
2021-06-25 01:45:00,24.8125,100.0,5.713,8.18851,0.38,144.0
2021-06-25 02:00:00,24.8125,100.0,6.039,8.18851,0.38,140.5
2021-06-25 02:15:00,24.8125,100.0,6.305,8.18851,0.38,144.0
2021-06-25 02:30:00,24.8125,100.0,6.22,8.18851,0.38,144.0
2021-06-25 02:45:00,24.8125,100.0,4.564,8.18851,0.38,143.0
2021-06-25 03:00:00,24.75,100.0,5.663,8.18851,0.38,143.0
2021-06-25 03:15:00,24.75,100.0,6.17,8.18851,0.38,141.0
2021-06-25 03:30:00,24.75,100.0,5.451,8.18851,0.38,143.0
2021-06-25 03:45:00,24.71875,100.0,4.568,8.18851,0.38,144.0
2021-06-25 04:00:00,24.6875,100.0,4.7835,8.18851,0.38,143.0
2021-06-25 04:15:00,24.6875,100.0,4.6355,8.18851,0.38,143.5
2021-06-25 04:30:00,24.6875,100.0,11.613,8.18851,0.38,145.0
2021-06-25 04:45:00,24.6875,100.0,7.759,8.18398,0.38,144.0
2021-06-25 05:00:00,24.6875,100.0,5.891,8.18851,0.38,139.5
2021-06-25 05:15:00,24.625,100.0,7.869,8.18851,0.38,139.0
2021-06-25 05:30:00,24.625,100.0,4.53,8.18398,0.38,135.0
2021-06-25 05:45:00,24.625,100.0,6.423,8.18851,0.38,144.0
2021-06-25 06:00:00,24.5625,100.0,4.276,8.18398,0.38,149.0
2021-06-25 06:15:00,24.625,100.0,4.919,8.18851,0.38,148.0
2021-06-25 06:30:00,24.5625,100.0,5.122,8.18851,0.38,150.0
2021-06-25 06:45:00,24.5625,100.0,7.294,8.18851,0.38,155.0
2021-06-25 07:00:00,24.5625,100.0,7.285,8.18398,0.38,159.0
2021-06-25 07:15:00,24.5625,100.0,6.753,8.18398,0.38,158.5
2021-06-25 07:30:00,24.5625,100.0,6.1739999999999995,8.18398,0.38,156.0
2021-06-25 07:45:00,24.5625,100.0,8.908,8.18398,0.38,154.0
2021-06-25 08:00:00,24.53125,100.0,7.648999999999999,8.17944,0.38,159.0
2021-06-25 08:15:00,24.5,100.0,5.663,8.1749,0.38,158.0
2021-06-25 08:30:00,24.5625,100.0,4.7455,8.1749,0.38,150.0
2021-06-25 08:45:00,24.5625,100.0,3.254,8.17036,0.38,147.0
2021-06-25 09:00:00,24.5625,100.0,4.931,8.16128,0.38,139.0
2021-06-25 09:15:00,24.59375,100.0,4.5975,8.15674,0.38,141.0
2021-06-25 09:30:00,24.625,100.0,6.1274999999999995,8.14766,0.38,143.5
2021-06-25 09:45:00,24.625,100.0,6.364,8.14312,0.38,144.0
2021-06-25 10:00:00,24.6875,100.0,8.38,8.12723,0.38,144.0
2021-06-25 10:15:00,24.75,100.0,10.303,8.1295,0.38,140.5
2021-06-25 10:30:00,24.8125,100.0,11.588,8.13858,0.38,138.0
2021-06-25 10:45:00,24.78125,100.0,20.758499999999998,8.13631,0.38,141.5
2021-06-25 11:00:00,24.880208333333332,100.0,19.44325,8.126475,0.38,140.58333333333334
2021-06-25 11:15:00,24.979166666666668,100.0,18.128,8.11664,0.38,139.66666666666666
2021-06-25 11:30:00,25.078125,100.0,16.81275,8.106805000000001,0.38,138.75
2021-06-25 11:45:00,25.177083333333332,100.0,15.497499999999999,8.09697,0.38,137.83333333333334
2021-06-25 12:00:00,25.276041666666668,100.0,14.18225,8.087135,0.38,136.91666666666666
2021-06-25 12:15:00,25.375,100.0,12.867,8.077300000000001,0.38,136.0
2021-06-25 12:30:00,25.4375,100.0,14.033,8.06595,0.38,133.0
2021-06-25 12:45:00,25.5,100.0,14.472999999999999,8.063680000000002,0.38,133.0
2021-06-25 13:00:00,25.59375,100.0,14.553,8.06141,0.38,137.0
2021-06-25 13:15:00,25.6875,100.0,14.577,8.07049,0.38,137.0
2021-06-25 13:30:00,25.75,100.0,14.561,8.07049,0.38,149.0
2021-06-25 13:45:00,25.747359154929576,100.0,14.578021126760563,8.069962535211268,0.38,148.89964788732394
2021-06-25 14:00:00,25.744718309859156,100.0,14.595042253521127,8.069435070422534,0.38,148.79929577464787
2021-06-25 14:15:00,25.742077464788732,100.0,14.61206338028169,8.068907605633802,0.38,148.69894366197184
2021-06-25 14:30:00,25.739436619718308,100.0,14.629084507042254,8.06838014084507,0.38,148.59859154929578
2021-06-25 14:45:00,25.736795774647888,100.0,14.646105633802817,8.067852676056338,0.38,148.4982394366197
2021-06-25 15:00:00,25.734154929577464,100.0,14.66312676056338,8.067325211267605,0.38,148.39788732394365
2021-06-25 15:15:00,25.731514084507044,100.0,14.680147887323944,8.066797746478873,0.38,148.29753521126761
2021-06-25 15:30:00,25.72887323943662,100.0,14.697169014084507,8.06627028169014,0.38,148.19718309859155
2021-06-25 15:45:00,25.726232394366196,100.0,14.714190140845071,8.065742816901407,0.38,148.0968309859155
2021-06-25 16:00:00,25.723591549295776,100.0,14.731211267605634,8.065215352112675,0.38,147.99647887323943
2021-06-25 16:15:00,25.720950704225352,100.0,14.748232394366196,8.064687887323943,0.38,147.8961267605634
2021-06-25 16:30:00,25.718309859154928,100.0,14.76525352112676,8.064160422535211,0.38,147.79577464788733
2021-06-25 16:45:00,25.715669014084508,100.0,14.782274647887323,8.063632957746478,0.38,147.69542253521126
2021-06-25 17:00:00,25.713028169014084,100.0,14.799295774647888,8.063105492957746,0.38,147.5950704225352
2021-06-25 17:15:00,25.71038732394366,100.0,14.81631690140845,8.062578028169014,0.38,147.49471830985917
2021-06-25 17:30:00,25.70774647887324,100.0,14.833338028169013,8.06205056338028,0.38,147.3943661971831
2021-06-25 17:45:00,25.705105633802816,100.0,14.850359154929578,8.061523098591548,0.38,147.29401408450704
